2026/07/30 15:28:43.757, 1, 2, 0
2026/07/30 15:28:43.758, 2, 2, 0
2026/07/30 15:28:43.759, 3, 2, 0
2026/07/30 15:28:43.760, 4, 2, 0
2026/07/30 15:28:43.761, 5, 2, 0
2026/07/30 15:28:43.762, 6, 2, 0
2026/07/30 15:28:43.763, 7, 2, 0
2026/07/30 15:28:45.764, 0, 2, 0
2026/07/30 15:28:45.765, 1, 2, 0
2026/07/30 15:28:45.766, 2, 2, 0
2026/07/30 15:28:45.767, 3, 2, 0
2026/07/30 15:28:45.768, 4, 2, 0
2026/07/30 15:28:45.769, 5, 2, 0
2026/07/30 15:28:45.770, 6, 2, 0
2026/07/30 15:28:45.770, 7, 2, 0
2026/07/30 15:28:47.772, 0, 2, 0
2026/07/30 15:28:47.773, 1, 2, 0
2026/07/30 15:28:47.774, 2, 2, 0
2026/07/30 15:28:47.775, 3, 2, 0
2026/07/30 15:28:47.775, 4, 2, 0
2026/07/30 15:28:47.776, 5, 2, 0
2026/07/30 15:28:47.777, 6, 2, 0
2026/07/30 15:28:47.778, 7, 2, 0
2026/07/30 15:28:49.779, 0, 2, 0
2026/07/30 15:28:49.780, 1, 2, 0
2026/07/30 15:28:49.781, 2, 2, 0
2026/07/30 15:28:49.782, 3, 2, 0
2026/07/30 15:28:49.783, 4, 2, 0
2026/07/30 15:28:49.784, 5, 2, 0
2026/07/30 15:28:49.785, 6, 2, 0
2026/07/30 15:28:49.786, 7, 2, 0
2026/07/30 15:28:51.787, 0, 2, 0
2026/07/30 15:28:51.788, 1, 2, 0
2026/07/30 15:28:51.789, 2, 2, 0
2026/07/30 15:28:51.790, 3, 2, 0
2026/07/30 15:28:51.791, 4, 2, 0
2026/07/30 15:28:51.791, 5, 2, 0
2026/07/30 15:28:51.792, 6, 2, 0
2026/07/30 15:28:51.793, 7, 2, 0
2026/07/30 15:28:53.794, 0, 2, 0
2026/07/30 15:28:53.795, 1, 2, 0
2026/07/30 15:28:53.796, 2, 2, 0
2026/07/30 15:28:53.797, 3, 2, 0
2026/07/30 15:28:53.798, 4, 2, 0
2026/07/30 15:28:53.799, 5, 2, 0
2026/07/30 15:28:53.800, 6, 2, 0
2026/07/30 15:28:53.801, 7, 2, 0
2026/07/30 15:28:55.802, 0, 2, 0
2026/07/30 15:28:55.803, 1, 2, 0
2026/07/30 15:28:55.804, 2, 2, 0
2026/07/30 15:28:55.805, 3, 2, 0
2026/07/30 15:28:55.806, 4, 2, 0
2026/07/30 15:28:55.806, 5, 2, 0
2026/07/30 15:28:55.807, 6, 2, 0
2026/07/30 15:28:55.808, 7, 2, 0
2026/07/30 15:28:57.809, 0, 2, 0
2026/07/30 15:28:57.810, 1, 2, 0
2026/07/30 15:28:57.811, 2, 2, 0
2026/07/30 15:28:57.812, 3, 2, 0
2026/07/30 15:28:57.813, 4, 2, 0
2026/07/30 15:28:57.814, 5, 2, 0
2026/07/30 15:28:57.815, 6, 2, 0
2026/07/30 15:28:57.816, 7, 2, 0
2026/07/30 15:28:59.817, 0, 2, 0
2026/07/30 15:28:59.818, 1, 2, 0
2026/07/30 15:28:59.819, 2, 2, 0
2026/07/30 15:28:59.820, 3, 2, 0
2026/07/30 15:28:59.820, 4, 2, 0
2026/07/30 15:28:59.821, 5, 2, 0
2026/07/30 15:28:59.822, 6, 2, 0
2026/07/30 15:28:59.823, 7, 2, 0
2026/07/30 15:29:01.824, 0, 2, 0
2026/07/30 15:29:01.825, 1, 2, 0
2026/07/30 15:29:01.826, 2, 2, 0
2026/07/30 15:29:01.827, 3, 2, 0
2026/07/30 15:29:01.828, 4, 2, 0
2026/07/30 15:29:01.829, 5, 2, 0
2026/07/30 15:29:01.830, 6, 2, 0
2026/07/30 15:29:01.831, 7, 2, 0
2026/07/30 15:29:03.832, 0, 2, 0
2026/07/30 15:29:03.833, 1, 2, 0
2026/07/30 15:29:03.834, 2, 2, 0
2026/07/30 15:29:03.835, 3, 2, 0
2026/07/30 15:29:03.836, 4, 2, 0
2026/07/30 15:29:03.837, 5, 2, 0
2026/07/30 15:29:03.838, 6, 2, 0
2026/07/30 15:29:03.839, 7, 2, 0
2026/07/30 15:29:05.840, 0, 2, 0
2026/07/30 15:29:05.840, 1, 2, 0
2026/07/30 15:29:05.841, 2, 2, 0
2026/07/30 15:29:05.842, 3, 2, 0
2026/07/30 15:29:05.843, 4, 2, 0
2026/07/30 15:29:05.844, 5, 2, 0
2026/07/30 15:29:05.844, 6, 2, 0
2026/07/30 15:29:05.845, 7, 2, 0
2026/07/30 15:29:07.846, 0, 2, 0
2026/07/30 15:29:07.847, 1, 2, 0
2026/07/30 15:29:07.848, 2, 2, 0
2026/07/30 15:29:07.849, 3, 2, 0
2026/07/30 15:29:07.849, 4, 2, 0
2026/07/30 15:29:07.850, 5, 2, 0
2026/07/30 15:29:07.851, 6, 2, 0
2026/07/30 15:29:07.852, 7, 2, 0
2026/07/30 15:29:09.852, 0, 2, 0
2026/07/30 15:29:09.853, 1, 2, 0
2026/07/30 15:29:09.854, 2, 2, 0
2026/07/30 15:29:09.855, 3, 2, 0
2026/07/30 15:29:09.856, 4, 2, 0
2026/07/30 15:29:09.857, 5, 2, 0
2026/07/30 15:29:09.857, 6, 2, 0
2026/07/30 15:29:09.858, 7, 2, 0
2026/07/30 15:29:11.859, 0, 2, 0
2026/07/30 15:29:11.860, 1, 2, 0
2026/07/30 15:29:11.861, 2, 2, 0
2026/07/30 15:29:11.862, 3, 2, 0
2026/07/30 15:29:11.862, 4, 2, 0
2026/07/30 15:29:11.863, 5, 2, 0
2026/07/30 15:29:11.864, 6, 2, 0
2026/07/30 15:29:11.865, 7, 2, 0
2026/07/30 15:29:13.866, 0, 2, 0
2026/07/30 15:29:13.867, 1, 2, 0
2026/07/30 15:29:13.867, 2, 2, 0
2026/07/30 15:29:13.868, 3, 2, 0
2026/07/30 15:29:13.869, 4, 2, 0
2026/07/30 15:29:13.870, 5, 2, 0
2026/07/30 15:29:13.871, 6, 2, 0
2026/07/30 15:29:13.872, 7, 2, 0
2026/07/30 15:29:15.873, 0, 2, 0
2026/07/30 15:29:15.874, 1, 2, 0
2026/07/30 15:29:15.875, 2, 2, 0
2026/07/30 15:29:15.876, 3, 2, 0
2026/07/30 15:29:15.877, 4, 2, 0
2026/07/30 15:29:15.878, 5, 2, 0
2026/07/30 15:29:15.879, 6, 2, 0
2026/07/30 15:29:15.880, 7, 2, 0
2026/07/30 15:29:17.881, 0, 2, 0
2026/07/30 15:29:17.882, 1, 2, 0
2026/07/30 15:29:17.883, 2, 2, 0
2026/07/30 15:29:17.883, 3, 2, 0
2026/07/30 15:29:17.884, 4, 2, 0
2026/07/30 15:29:17.885, 5, 2, 0
2026/07/30 15:29:17.886, 6, 2, 0
2026/07/30 15:29:17.887, 7, 2, 0
2026/07/30 15:29:19.888, 0, 2, 0
2026/07/30 15:29:19.889, 1, 2, 0
2026/07/30 15:29:19.890, 2, 2, 0
2026/07/30 15:29:19.891, 3, 2, 0
2026/07/30 15:29:19.892, 4, 2, 0
2026/07/30 15:29:19.893, 5, 2, 0
2026/07/30 15:29:19.893, 6, 2, 0
2026/07/30 15:29:19.894, 7, 2, 0
2026/07/30 15:29:21.895, 0, 2, 0
2026/07/30 15:29:21.896, 1, 2, 0
2026/07/30 15:29:21.897, 2, 2, 0
2026/07/30 15:29:21.898, 3, 2, 0
2026/07/30 15:29:21.899, 4, 2, 0
2026/07/30 15:29:21.900, 5, 2, 0
2026/07/30 15:29:21.901, 6, 2, 0
2026/07/30 15:29:21.902, 7, 2, 0
2026/07/30 15:29:23.903, 0, 2, 0
2026/07/30 15:29:23.904, 1, 2, 0
2026/07/30 15:29:23.905, 2, 2, 0
2026/07/30 15:29:23.906, 3, 2, 0
2026/07/30 15:29:23.907, 4, 2, 0
2026/07/30 15:29:23.908, 5, 2, 0
2026/07/30 15:29:23.909, 6, 2, 0
2026/07/30 15:29:23.910, 7, 2, 0
2026/07/30 15:29:25.911, 0, 2, 0
2026/07/30 15:29:25.912, 1, 2, 0
2026/07/30 15:29:25.913, 2, 2, 0
2026/07/30 15:29:25.914, 3, 2, 0
2026/07/30 15:29:25.914, 4, 2, 0
2026/07/30 15:29:25.915, 5, 2, 0
2026/07/30 15:29:25.916, 6, 2, 0
2026/07/30 15:29:25.917, 7, 2, 0
2026/07/30 15:29:27.918, 0, 2, 0
2026/07/30 15:29:27.919, 1, 2, 0
2026/07/30 15:29:27.920, 2, 2, 0
2026/07/30 15:29:27.921, 3, 2, 0
2026/07/30 15:29:27.922, 4, 2, 0
2026/07/30 15:29:27.923, 5, 2, 0
2026/07/30 15:29:27.924, 6, 2, 0
2026/07/30 15:29:27.925, 7, 2, 0
2026/07/30 15:29:29.926, 0, 2, 0
2026/07/30 15:29:29.927, 1, 2, 0
2026/07/30 15:29:29.928, 2, 2, 0
2026/07/30 15:29:29.929, 3, 2, 0
2026/07/30 15:29:29.929, 4, 2, 0
2026/07/30 15:29:29.930, 5, 2, 0
2026/07/30 15:29:29.931, 6, 2, 0
2026/07/30 15:29:29.932, 7, 2, 0
2026/07/30 15:29:31.933, 0, 2, 0
2026/07/30 15:29:31.934, 1, 2, 0
2026/07/30 15:29:31.935, 2, 2, 0
2026/07/30 15:29:31.936, 3, 2, 0
2026/07/30 15:29:31.936, 4, 2, 0
2026/07/30 15:29:31.937, 5, 2, 0
2026/07/30 15:29:31.938, 6, 2, 0
2026/07/30 15:29:31.939, 7, 2, 0
2026/07/30 15:29:33.940, 0, 2, 0
2026/07/30 15:29:33.941, 1, 2, 0
2026/07/30 15:29:33.942, 2, 2, 0
2026/07/30 15:29:33.943, 3, 2, 0
2026/07/30 15:29:33.944, 4, 2, 0
2026/07/30 15:29:33.945, 5, 2, 0
2026/07/30 15:29:33.946, 6, 2, 0
2026/07/30 15:29:33.947, 7, 2, 0
2026/07/30 15:29:35.948, 0, 2, 0
2026/07/30 15:29:35.949, 1, 2, 0
2026/07/30 15:29:35.950, 2, 2, 0
2026/07/30 15:29:35.951, 3, 2, 0
2026/07/30 15:29:35.952, 4, 2, 0
2026/07/30 15:29:35.953, 5, 2, 0
2026/07/30 15:29:35.953, 6, 2, 0
2026/07/30 15:29:35.954, 7, 2, 0
2026/07/30 15:29:37.955, 0, 2, 0
2026/07/30 15:29:37.957, 1, 2, 0
2026/07/30 15:29:37.957, 2, 2, 0
2026/07/30 15:29:37.958, 3, 2, 0
2026/07/30 15:29:37.959, 4, 2, 0
2026/07/30 15:29:37.960, 5, 2, 0
2026/07/30 15:29:37.961, 6, 2, 0
2026/07/30 15:29:37.962, 7, 2, 0
2026/07/30 15:29:39.963, 0, 2, 0
2026/07/30 15:29:39.964, 1, 2, 0
2026/07/30 15:29:39.965, 2, 2, 0
2026/07/30 15:29:39.966, 3, 2, 0
2026/07/30 15:29:39.966, 4, 2, 0
2026/07/30 15:29:39.967, 5, 2, 0
2026/07/30 15:29:39.968, 6, 2, 0
2026/07/30 15:29:39.969, 7, 2, 0
2026/07/30 15:29:41.970, 0, 2, 0
2026/07/30 15:29:41.971, 1, 2, 0
2026/07/30 15:29:41.972, 2, 2, 0
2026/07/30 15:29:41.973, 3, 2, 0
2026/07/30 15:29:41.973, 4, 2, 0
2026/07/30 15:29:41.974, 5, 2, 0
2026/07/30 15:29:41.975, 6, 2, 0
2026/07/30 15:29:41.976, 7, 2, 0
2026/07/30 15:29:43.977, 0, 2, 0
2026/07/30 15:29:43.978, 1, 2, 0
2026/07/30 15:29:43.979, 2, 2, 0
2026/07/30 15:29:43.980, 3, 2, 0
2026/07/30 15:29:43.981, 4, 2, 0
2026/07/30 15:29:43.982, 5, 2, 0
2026/07/30 15:29:43.983, 6, 2, 0
2026/07/30 15:29:43.984, 7, 2, 0
2026/07/30 15:29:45.985, 0, 2, 0
2026/07/30 15:29:45.986, 1, 2, 0
2026/07/30 15:29:45.987, 2, 14, 0
2026/07/30 15:29:46.007, 3, 2, 0
2026/07/30 15:29:46.008, 4, 2, 0
2026/07/30 15:29:46.009, 5, 2, 0
2026/07/30 15:29:46.010, 6, 2, 0
2026/07/30 15:29:46.011, 7, 2, 0
2026/07/30 15:29:48.012, 0, 2, 0
2026/07/30 15:29:48.013, 1, 2, 0
2026/07/30 15:29:48.014, 2, 2298, 15
2026/07/30 15:29:48.015, 3, 2, 0
2026/07/30 15:29:48.016, 4, 2, 0
2026/07/30 15:29:48.017, 5, 2, 0
2026/07/30 15:29:48.018, 6, 2, 0
2026/07/30 15:29:48.019, 7, 2, 0
2026/07/30 15:29:50.020, 0, 2, 0
2026/07/30 15:29:50.021, 1, 1434, 7
2026/07/30 15:29:50.022, 2, 5716, 16
2026/07/30 15:29:50.022, 3, 2, 0
2026/07/30 15:29:50.023, 4, 2, 0
2026/07/30 15:29:50.024, 5, 2, 0
2026/07/30 15:29:50.025, 6, 2, 0
2026/07/30 15:29:50.026, 7, 2, 0
2026/07/30 15:29:52.027, 0, 968, 0
2026/07/30 15:29:52.028, 1, 7662, 29
2026/07/30 15:29:52.029, 2, 9220, 17
2026/07/30 15:29:52.030, 3, 2, 0
2026/07/30 15:29:52.030, 4, 2, 0
2026/07/30 15:29:52.031, 5, 2, 0
2026/07/30 15:29:52.032, 6, 2, 0
2026/07/30 15:29:52.033, 7, 2, 0
2026/07/30 15:29:54.034, 0, 4158, 18
2026/07/30 15:29:54.035, 1, 12602, 20
2026/07/30 15:29:54.035, 2, 13112, 18
2026/07/30 15:29:54.036, 3, 1606, 18
2026/07/30 15:29:54.037, 4, 2, 0
2026/07/30 15:29:54.038, 5, 2, 0
2026/07/30 15:29:54.039, 6, 2, 0
2026/07/30 15:29:54.040, 7, 2, 0
2026/07/30 15:29:56.041, 0, 7834, 16
2026/07/30 15:29:56.042, 1, 13976, 0
2026/07/30 15:29:56.042, 2, 13976, 0
2026/07/30 15:29:56.043, 3, 5716, 17
2026/07/30 15:29:56.044, 4, 2, 0
2026/07/30 15:29:56.044, 5, 2, 0
2026/07/30 15:29:56.045, 6, 2, 0
2026/07/30 15:29:56.046, 7, 2, 0
2026/07/30 15:29:58.048, 0, 12506, 30
2026/07/30 15:29:58.048, 1, 13976, 0
2026/07/30 15:29:58.049, 2, 13976, 0
2026/07/30 15:29:58.050, 3, 9780, 18
2026/07/30 15:29:58.050, 4, 2, 0
2026/07/30 15:29:58.051, 5, 2, 0
2026/07/30 15:29:58.052, 6, 2, 0
2026/07/30 15:29:58.053, 7, 2, 0
2026/07/30 15:30:00.054, 0, 14038, 0
2026/07/30 15:30:00.055, 1, 14038, 0
2026/07/30 15:30:00.055, 2, 14038, 0
2026/07/30 15:30:00.056, 3, 13996, 17
2026/07/30 15:30:00.056, 4, 2, 0
2026/07/30 15:30:00.057, 5, 2, 0
2026/07/30 15:30:00.058, 6, 2, 0
2026/07/30 15:30:00.059, 7, 2, 0
2026/07/30 15:30:02.060, 0, 14188, 100
2026/07/30 15:30:02.062, 1, 14188, 100
2026/07/30 15:30:02.063, 2, 14188, 100
2026/07/30 15:30:02.064, 3, 14188, 100
2026/07/30 15:30:02.065, 4, 2, 0
2026/07/30 15:30:02.066, 5, 2, 0
2026/07/30 15:30:02.067, 6, 2, 0
2026/07/30 15:30:02.068, 7, 2, 0
2026/07/30 15:30:04.069, 0, 14300, 4
2026/07/30 15:30:04.070, 1, 14320, 5
2026/07/30 15:30:04.070, 2, 14320, 0
2026/07/30 15:30:04.071, 3, 14320, 6
2026/07/30 15:30:04.072, 4, 2, 0
2026/07/30 15:30:04.073, 5, 2, 0
2026/07/30 15:30:04.074, 6, 2, 0
2026/07/30 15:30:04.075, 7, 2, 0
2026/07/30 15:30:06.076, 0, 16420, 86
2026/07/30 15:30:06.077, 1, 16820, 78
2026/07/30 15:30:06.077, 2, 16820, 92
2026/07/30 15:30:06.078, 3, 16820, 92
2026/07/30 15:30:06.078, 4, 2, 0
2026/07/30 15:30:06.079, 5, 2, 0
2026/07/30 15:30:06.080, 6, 2, 0
2026/07/30 15:30:06.081, 7, 2, 0
2026/07/30 15:30:08.082, 0, 19504, 93
2026/07/30 15:30:08.082, 1, 19504, 93
2026/07/30 15:30:08.083, 2, 19504, 95
2026/07/30 15:30:08.084, 3, 19504, 94
2026/07/30 15:30:08.085, 4, 2, 0
2026/07/30 15:30:08.086, 5, 2, 0
2026/07/30 15:30:08.086, 6, 2, 0
2026/07/30 15:30:08.087, 7, 2, 0
2026/07/30 15:30:10.088, 0, 19556, 92
2026/07/30 15:30:10.089, 1, 19556, 94
2026/07/30 15:30:10.090, 2, 19556, 94
2026/07/30 15:30:10.091, 3, 19556, 92
2026/07/30 15:30:10.092, 4, 2, 0
2026/07/30 15:30:10.092, 5, 2, 0
2026/07/30 15:30:10.093, 6, 2, 0
2026/07/30 15:30:10.094, 7, 2, 0
2026/07/30 15:30:12.095, 0, 19556, 94
2026/07/30 15:30:12.096, 1, 19556, 95
2026/07/30 15:30:12.097, 2, 19556, 96
2026/07/30 15:30:12.098, 3, 19556, 95
2026/07/30 15:30:12.099, 4, 2, 0
2026/07/30 15:30:12.100, 5, 2, 0
2026/07/30 15:30:12.100, 6, 2, 0
2026/07/30 15:30:12.101, 7, 2, 0
2026/07/30 15:30:14.102, 0, 19552, 0
2026/07/30 15:30:14.103, 1, 19552, 0
2026/07/30 15:30:14.104, 2, 19552, 0
2026/07/30 15:30:14.105, 3, 19552, 0
2026/07/30 15:30:14.106, 4, 2, 0
2026/07/30 15:30:14.106, 5, 2, 0
2026/07/30 15:30:14.107, 6, 2, 0
2026/07/30 15:30:14.108, 7, 2, 0
2026/07/30 15:30:16.109, 0, 2, 0
2026/07/30 15:30:16.110, 1, 2, 0
2026/07/30 15:30:16.111, 2, 2, 0
2026/07/30 15:30:16.111, 3, 2, 0
2026/07/30 15:30:16.112, 4, 2, 0
2026/07/30 15:30:16.113, 5, 2, 0
2026/07/30 15:30:16.114, 6, 2, 0
2026/07/30 15:30:16.114, 7, 2, 0
2026/07/30 15:30:18.116, 0, 2, 0
2026/07/30 15:30:18.116, 1, 2, 0
2026/07/30 15:30:18.117, 2, 2, 0
2026/07/30 15:30:18.118, 3, 2, 0
2026/07/30 15:30:18.119, 4, 2, 0
2026/07/30 15:30:18.120, 5, 2, 0
2026/07/30 15:30:18.121, 6, 2, 0
2026/07/30 15:30:18.122, 7, 2, 0
